Date,Commodity,Provider,Product,Source Price,Currency,Unit,INR per MT,Source,Data Class
2026-02-10,AL,BALCO,AL_INGOT,262700.0,INR,MT,262700.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-10,AL,HINDALCO,AL_INGOT,271200.0,INR,MT,271200.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-10,AL,NALCO,AL_INGOT,268100.0,INR,MT,268100.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-10,CU,BME,CU_CATHODE,831450.0,INR,MT,831450.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-11,AL,BALCO,AL_INGOT,262700.0,INR,MT,262700.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-11,AL,HINDALCO,AL_INGOT,271200.0,INR,MT,271200.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-11,AL,NALCO,AL_INGOT,268100.0,INR,MT,268100.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-11,CU,BME,CU_CATHODE,831450.0,INR,MT,831450.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-12,AL,BALCO,AL_INGOT,262700.0,INR,MT,262700.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-12,AL,HINDALCO,AL_INGOT,271200.0,INR,MT,271200.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-12,AL,NALCO,AL_INGOT,268100.0,INR,MT,268100.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-12,CU,BME,CU_CATHODE,812100.0,INR,MT,812100.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-13,AL,BALCO,AL_INGOT,262700.0,INR,MT,262700.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-13,AL,HINDALCO,AL_INGOT,271200.0,INR,MT,271200.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-13,AL,NALCO,AL_INGOT,268100.0,INR,MT,268100.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-13,CU,BME,CU_CATHODE,817650.0,INR,MT,817650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-16,AL,BALCO,AL_INGOT,260200.0,INR,MT,260200.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-16,AL,HINDALCO,AL_INGOT,271200.0,INR,MT,271200.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-16,AL,NALCO,AL_INGOT,258500.0,INR,MT,258500.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-16,CU,BME,CU_CATHODE,817650.0,INR,MT,817650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-17,AL,BALCO,AL_INGOT,260200.0,INR,MT,260200.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-17,AL,HINDALCO,AL_INGOT,261800.0,INR,MT,261800.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-17,AL,NALCO,AL_INGOT,258500.0,INR,MT,258500.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-17,CU,BME,CU_CATHODE,824550.0,INR,MT,824550.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-18,AL,BALCO,AL_INGOT,260200.0,INR,MT,260200.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-18,AL,HINDALCO,AL_INGOT,261800.0,INR,MT,261800.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-18,AL,NALCO,AL_INGOT,258500.0,INR,MT,258500.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-18,CU,BME,CU_CATHODE,824550.0,INR,MT,824550.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-19,AL,BALCO,AL_INGOT,260200.0,INR,MT,260200.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-19,AL,HINDALCO,AL_INGOT,261800.0,INR,MT,261800.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-19,AL,NALCO,AL_INGOT,258500.0,INR,MT,258500.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-19,CU,BME,CU_CATHODE,841350.0,INR,MT,841350.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-20,AL,BALCO,AL_INGOT,260200.0,INR,MT,260200.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-20,AL,HINDALCO,AL_INGOT,261800.0,INR,MT,261800.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-20,AL,NALCO,AL_INGOT,258500.0,INR,MT,258500.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-20,CU,BME,CU_CATHODE,833200.0,INR,MT,833200.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-23,AL,BALCO,AL_INGOT,260200.0,INR,MT,260200.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-23,AL,HINDALCO,AL_INGOT,255600.0,INR,MT,255600.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-23,AL,NALCO,AL_INGOT,258500.0,INR,MT,258500.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-23,CU,BME,CU_CATHODE,833200.0,INR,MT,833200.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-24,AL,BALCO,AL_INGOT,254150.0,INR,MT,254150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-24,AL,HINDALCO,AL_INGOT,255600.0,INR,MT,255600.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-24,AL,NALCO,AL_INGOT,253050.0,INR,MT,253050.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-24,CU,BME,CU_CATHODE,831600.0,INR,MT,831600.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-25,AL,BALCO,AL_INGOT,254150.0,INR,MT,254150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-25,AL,HINDALCO,AL_INGOT,255600.0,INR,MT,255600.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-25,AL,NALCO,AL_INGOT,253050.0,INR,MT,253050.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-25,CU,BME,CU_CATHODE,843800.0,INR,MT,843800.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-26,AL,BALCO,AL_INGOT,254150.0,INR,MT,254150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-26,AL,HINDALCO,AL_INGOT,255600.0,INR,MT,255600.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-26,AL,NALCO,AL_INGOT,253050.0,INR,MT,253050.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-26,CU,BME,CU_CATHODE,843800.0,INR,MT,843800.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-27,AL,BALCO,AL_INGOT,254150.0,INR,MT,254150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-27,AL,HINDALCO,AL_INGOT,256100.0,INR,MT,256100.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-27,AL,NALCO,AL_INGOT,257050.0,INR,MT,257050.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-02-27,CU,BME,CU_CATHODE,852800.0,INR,MT,852800.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-02,AL,BALCO,AL_INGOT,254150.0,INR,MT,254150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-02,AL,HINDALCO,AL_INGOT,256100.0,INR,MT,256100.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-02,AL,NALCO,AL_INGOT,257050.0,INR,MT,257050.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-02,CU,BME,CU_CATHODE,852800.0,INR,MT,852800.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-03,AL,BALCO,AL_INGOT,254150.0,INR,MT,254150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-03,AL,HINDALCO,AL_INGOT,256100.0,INR,MT,256100.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-03,AL,NALCO,AL_INGOT,257050.0,INR,MT,257050.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-03,CU,BME,CU_CATHODE,854250.0,INR,MT,854250.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-04,AL,BALCO,AL_INGOT,252800.0,INR,MT,252800.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-04,AL,HINDALCO,AL_INGOT,256100.0,INR,MT,256100.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-04,AL,NALCO,AL_INGOT,256650.0,INR,MT,256650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-04,CU,BME,CU_CATHODE,854250.0,INR,MT,854250.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-05,AL,BALCO,AL_INGOT,252800.0,INR,MT,252800.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-05,AL,HINDALCO,AL_INGOT,256100.0,INR,MT,256100.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-05,AL,NALCO,AL_INGOT,256650.0,INR,MT,256650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-05,CU,BME,CU_CATHODE,856800.0,INR,MT,856800.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-06,AL,BALCO,AL_INGOT,252800.0,INR,MT,252800.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-06,AL,HINDALCO,AL_INGOT,256100.0,INR,MT,256100.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-06,AL,NALCO,AL_INGOT,256650.0,INR,MT,256650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-06,CU,BME,CU_CATHODE,856800.0,INR,MT,856800.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-09,AL,BALCO,AL_INGOT,252800.0,INR,MT,252800.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-09,AL,HINDALCO,AL_INGOT,256100.0,INR,MT,256100.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-09,AL,NALCO,AL_INGOT,256650.0,INR,MT,256650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-09,CU,BME,CU_CATHODE,851750.0,INR,MT,851750.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-10,AL,BALCO,AL_INGOT,252800.0,INR,MT,252800.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-10,AL,HINDALCO,AL_INGOT,256100.0,INR,MT,256100.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-10,AL,NALCO,AL_INGOT,252100.0,INR,MT,252100.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-10,CU,BME,CU_CATHODE,851750.0,INR,MT,851750.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-11,AL,BALCO,AL_INGOT,252800.0,INR,MT,252800.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-11,AL,HINDALCO,AL_INGOT,250800.0,INR,MT,250800.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-11,AL,NALCO,AL_INGOT,252100.0,INR,MT,252100.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-11,CU,BME,CU_CATHODE,834500.0,INR,MT,834500.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-12,AL,BALCO,AL_INGOT,244400.0,INR,MT,244400.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-12,AL,HINDALCO,AL_INGOT,250800.0,INR,MT,250800.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-12,AL,NALCO,AL_INGOT,252100.0,INR,MT,252100.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-12,CU,BME,CU_CATHODE,842000.0,INR,MT,842000.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-13,AL,BALCO,AL_INGOT,244400.0,INR,MT,244400.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-13,AL,HINDALCO,AL_INGOT,250800.0,INR,MT,250800.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-13,AL,NALCO,AL_INGOT,252100.0,INR,MT,252100.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-13,CU,BME,CU_CATHODE,843500.0,INR,MT,843500.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-16,AL,BALCO,AL_INGOT,244400.0,INR,MT,244400.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-16,AL,HINDALCO,AL_INGOT,250800.0,INR,MT,250800.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-16,AL,NALCO,AL_INGOT,252100.0,INR,MT,252100.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-16,CU,BME,CU_CATHODE,843500.0,INR,MT,843500.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-17,AL,BALCO,AL_INGOT,244400.0,INR,MT,244400.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-17,AL,HINDALCO,AL_INGOT,250800.0,INR,MT,250800.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-17,AL,NALCO,AL_INGOT,252100.0,INR,MT,252100.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-17,CU,BME,CU_CATHODE,849150.0,INR,MT,849150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-18,AL,BALCO,AL_INGOT,254200.0,INR,MT,254200.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-18,AL,HINDALCO,AL_INGOT,250800.0,INR,MT,250800.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-18,AL,NALCO,AL_INGOT,265450.0,INR,MT,265450.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-18,CU,BME,CU_CATHODE,855550.0,INR,MT,855550.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-19,AL,BALCO,AL_INGOT,254200.0,INR,MT,254200.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-19,AL,HINDALCO,AL_INGOT,259450.0,INR,MT,259450.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-19,AL,NALCO,AL_INGOT,265450.0,INR,MT,265450.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-19,CU,BME,CU_CATHODE,855550.0,INR,MT,855550.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-20,AL,BALCO,AL_INGOT,254200.0,INR,MT,254200.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-20,AL,HINDALCO,AL_INGOT,259450.0,INR,MT,259450.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-20,AL,NALCO,AL_INGOT,265450.0,INR,MT,265450.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-20,CU,BME,CU_CATHODE,825550.0,INR,MT,825550.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-23,AL,BALCO,AL_INGOT,254200.0,INR,MT,254200.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-23,AL,HINDALCO,AL_INGOT,259450.0,INR,MT,259450.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-23,AL,NALCO,AL_INGOT,265450.0,INR,MT,265450.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-23,CU,BME,CU_CATHODE,825550.0,INR,MT,825550.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-24,AL,BALCO,AL_INGOT,256500.0,INR,MT,256500.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-24,AL,HINDALCO,AL_INGOT,259450.0,INR,MT,259450.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-24,AL,NALCO,AL_INGOT,265450.0,INR,MT,265450.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-24,CU,BME,CU_CATHODE,830150.0,INR,MT,830150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-25,AL,BALCO,AL_INGOT,256500.0,INR,MT,256500.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-25,AL,HINDALCO,AL_INGOT,259050.0,INR,MT,259050.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-25,AL,NALCO,AL_INGOT,265450.0,INR,MT,265450.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-25,CU,BME,CU_CATHODE,830150.0,INR,MT,830150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-26,AL,BALCO,AL_INGOT,256500.0,INR,MT,256500.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-26,AL,HINDALCO,AL_INGOT,259050.0,INR,MT,259050.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-26,AL,NALCO,AL_INGOT,273200.0,INR,MT,273200.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-26,CU,BME,CU_CATHODE,827250.0,INR,MT,827250.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-27,AL,BALCO,AL_INGOT,256500.0,INR,MT,256500.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-27,AL,HINDALCO,AL_INGOT,259050.0,INR,MT,259050.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-27,AL,NALCO,AL_INGOT,273200.0,INR,MT,273200.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-27,CU,BME,CU_CATHODE,827250.0,INR,MT,827250.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-30,AL,BALCO,AL_INGOT,256500.0,INR,MT,256500.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-30,AL,HINDALCO,AL_INGOT,259050.0,INR,MT,259050.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-30,AL,NALCO,AL_INGOT,273200.0,INR,MT,273200.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-30,CU,BME,CU_CATHODE,838200.0,INR,MT,838200.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-31,AL,BALCO,AL_INGOT,256500.0,INR,MT,256500.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-31,AL,HINDALCO,AL_INGOT,259050.0,INR,MT,259050.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-31,AL,NALCO,AL_INGOT,273200.0,INR,MT,273200.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-03-31,CU,BME,CU_CATHODE,842200.0,INR,MT,842200.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-01,AL,BALCO,AL_INGOT,256500.0,INR,MT,256500.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-01,AL,HINDALCO,AL_INGOT,262350.0,INR,MT,262350.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-01,AL,NALCO,AL_INGOT,272600.0,INR,MT,272600.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-01,CU,BME,CU_CATHODE,842200.0,INR,MT,842200.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-02,AL,BALCO,AL_INGOT,256500.0,INR,MT,256500.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-02,AL,HINDALCO,AL_INGOT,262350.0,INR,MT,262350.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-02,AL,NALCO,AL_INGOT,272600.0,INR,MT,272600.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-02,CU,BME,CU_CATHODE,874000.0,INR,MT,874000.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-03,AL,BALCO,AL_INGOT,265450.0,INR,MT,265450.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-03,AL,HINDALCO,AL_INGOT,262350.0,INR,MT,262350.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-03,AL,NALCO,AL_INGOT,272600.0,INR,MT,272600.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-03,CU,BME,CU_CATHODE,874000.0,INR,MT,874000.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-06,AL,BALCO,AL_INGOT,265450.0,INR,MT,265450.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-06,AL,HINDALCO,AL_INGOT,262350.0,INR,MT,262350.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-06,AL,NALCO,AL_INGOT,272150.0,INR,MT,272150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-06,CU,BME,CU_CATHODE,899100.0,INR,MT,899100.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-07,AL,BALCO,AL_INGOT,265450.0,INR,MT,265450.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-07,AL,HINDALCO,AL_INGOT,262350.0,INR,MT,262350.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-07,AL,NALCO,AL_INGOT,272150.0,INR,MT,272150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-07,CU,BME,CU_CATHODE,899100.0,INR,MT,899100.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-08,AL,BALCO,AL_INGOT,265450.0,INR,MT,265450.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-08,AL,HINDALCO,AL_INGOT,262350.0,INR,MT,262350.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-08,AL,NALCO,AL_INGOT,272150.0,INR,MT,272150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-08,CU,BME,CU_CATHODE,891300.0,INR,MT,891300.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-09,AL,BALCO,AL_INGOT,265450.0,INR,MT,265450.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-09,AL,HINDALCO,AL_INGOT,265150.0,INR,MT,265150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-09,AL,NALCO,AL_INGOT,272150.0,INR,MT,272150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-09,CU,BME,CU_CATHODE,902850.0,INR,MT,902850.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-10,AL,BALCO,AL_INGOT,265450.0,INR,MT,265450.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-10,AL,HINDALCO,AL_INGOT,265150.0,INR,MT,265150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-10,AL,NALCO,AL_INGOT,272150.0,INR,MT,272150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-10,CU,BME,CU_CATHODE,902850.0,INR,MT,902850.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-13,AL,BALCO,AL_INGOT,266050.0,INR,MT,266050.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-13,AL,HINDALCO,AL_INGOT,265150.0,INR,MT,265150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-13,AL,NALCO,AL_INGOT,272150.0,INR,MT,272150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-13,CU,BME,CU_CATHODE,908550.0,INR,MT,908550.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-14,AL,BALCO,AL_INGOT,266050.0,INR,MT,266050.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-14,AL,HINDALCO,AL_INGOT,265150.0,INR,MT,265150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-14,AL,NALCO,AL_INGOT,273650.0,INR,MT,273650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-14,CU,BME,CU_CATHODE,905150.0,INR,MT,905150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-15,AL,BALCO,AL_INGOT,266050.0,INR,MT,266050.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-15,AL,HINDALCO,AL_INGOT,265150.0,INR,MT,265150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-15,AL,NALCO,AL_INGOT,273650.0,INR,MT,273650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-15,CU,BME,CU_CATHODE,905150.0,INR,MT,905150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-16,AL,BALCO,AL_INGOT,268950.0,INR,MT,268950.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-16,AL,HINDALCO,AL_INGOT,272650.0,INR,MT,272650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-16,AL,NALCO,AL_INGOT,273650.0,INR,MT,273650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-16,CU,BME,CU_CATHODE,887350.0,INR,MT,887350.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-17,AL,BALCO,AL_INGOT,268950.0,INR,MT,268950.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-17,AL,HINDALCO,AL_INGOT,272650.0,INR,MT,272650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-17,AL,NALCO,AL_INGOT,273650.0,INR,MT,273650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-17,CU,BME,CU_CATHODE,877950.0,INR,MT,877950.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-20,AL,BALCO,AL_INGOT,268950.0,INR,MT,268950.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-20,AL,HINDALCO,AL_INGOT,272650.0,INR,MT,272650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-20,AL,NALCO,AL_INGOT,273650.0,INR,MT,273650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-20,CU,BME,CU_CATHODE,884550.0,INR,MT,884550.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-21,AL,BALCO,AL_INGOT,268950.0,INR,MT,268950.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-21,AL,HINDALCO,AL_INGOT,272650.0,INR,MT,272650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-21,AL,NALCO,AL_INGOT,273650.0,INR,MT,273650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-21,CU,BME,CU_CATHODE,868600.0,INR,MT,868600.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-22,AL,BALCO,AL_INGOT,268950.0,INR,MT,268950.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-22,AL,HINDALCO,AL_INGOT,272750.0,INR,MT,272750.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-22,AL,NALCO,AL_INGOT,273650.0,INR,MT,273650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-22,CU,BME,CU_CATHODE,868600.0,INR,MT,868600.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-23,AL,BALCO,AL_INGOT,275050.0,INR,MT,275050.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-23,AL,HINDALCO,AL_INGOT,272750.0,INR,MT,272750.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-23,AL,NALCO,AL_INGOT,273650.0,INR,MT,273650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-23,CU,BME,CU_CATHODE,867300.0,INR,MT,867300.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-24,AL,BALCO,AL_INGOT,275050.0,INR,MT,275050.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-24,AL,HINDALCO,AL_INGOT,272750.0,INR,MT,272750.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-24,AL,NALCO,AL_INGOT,279050.0,INR,MT,279050.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-24,CU,BME,CU_CATHODE,868150.0,INR,MT,868150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-27,AL,BALCO,AL_INGOT,275050.0,INR,MT,275050.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-27,AL,HINDALCO,AL_INGOT,272750.0,INR,MT,272750.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-27,AL,NALCO,AL_INGOT,279050.0,INR,MT,279050.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-27,CU,BME,CU_CATHODE,868150.0,INR,MT,868150.0,DEMO simulator (seed 20260909),DEMO_DATA
